N,Строки и столбцы,Только строки
2,80.63636363636364,40.09090909090909
3,42.54545454545455,80.81818181818181
4,54.72727272727273,29.818181818181817
5,30.545454545454547,44.72727272727273
6,25.818181818181817,27.454545454545453
7,37.90909090909091,22.454545454545453
8,11.545454545454545,11.909090909090908
9,28.181818181818183,13.818181818181818
10,5.090909090909091,40.45454545454545
11,6.2727272727272725,11.181818181818182
12,3.3636363636363638,5.818181818181818
13,4.181818181818182,3.727272727272727
14,4.545454545454546,6.0
15,3.3636363636363638,2.909090909090909
16,7.0,8.090909090909092
17,9.272727272727273,18.181818181818183
18,16.545454545454547,37.63636363636363
19,13.454545454545455,47.72727272727273
20,21.90909090909091,19.454545454545453
21,90.0909090909091,17.0
22,88.45454545454545,16.181818181818183
23,51.54545454545455,15.454545454545455
24,41.0,41.27272727272727
25,54.0,35.81818181818182
26,95.45454545454545,40.36363636363637
27,74.54545454545455,51.63636363636363
28,103.36363636363636,129.8181818181818
29,44.72727272727273,63.09090909090909
30,81.36363636363636,50.81818181818182
31,58.90909090909091,32.36363636363637
32,44.18181818181818,102.27272727272727
33,21.454545454545453,19.727272727272727
34,23.0,18.90909090909091
35,18.363636363636363,28.636363636363637
36,17.818181818181817,41.09090909090909
37,37.81818181818182,15.454545454545455
38,38.90909090909091,14.272727272727273
39,23.09090909090909,25.454545454545453
40,42.81818181818182,24.636363636363637
41,58.45454545454545,41.45454545454545
42,64.18181818181819,33.72727272727273
43,42.36363636363637,66.72727272727273
44,33.90909090909091,27.0
45,36.27272727272727,42.72727272727273
46,31.272727272727273,36.0
47,33.90909090909091,58.54545454545455
48,58.72727272727273,54.63636363636363
49,42.09090909090909,42.36363636363637
50,61.81818181818182,31.636363636363637
51,67.0909090909091,44.36363636363637
52,39.81818181818182,81.36363636363636
53,52.90909090909091,41.45454545454545
54,63.54545454545455,49.90909090909091
55,37.36363636363637,49.72727272727273
56,53.72727272727273,47.63636363636363
57,71.27272727272727,69.9090909090909
58,129.72727272727272,36.90909090909091
59,58.54545454545455,48.36363636363637
60,84.54545454545455,110.72727272727273
61,47.0,58.45454545454545
62,98.36363636363636,87.0
63,101.0909090909091,87.36363636363636
64,78.72727272727273,90.0909090909091
65,71.63636363636364,68.9090909090909
66,75.0909090909091,89.54545454545455
67,89.54545454545455,85.0909090909091
68,130.54545454545453,95.63636363636364
69,90.27272727272727,89.0
70,94.81818181818181,99.81818181818181
71,119.63636363636364,101.72727272727273
72,118.0,87.0909090909091
73,119.9090909090909,110.72727272727273
74,104.81818181818181,120.0909090909091
75,129.1818181818182,102.72727272727273
76,148.54545454545453,103.18181818181819
77,145.1818181818182,117.0
78,118.45454545454545,128.36363636363637
79,171.54545454545453,110.81818181818181
80,125.9090909090909,137.1818181818182
81,123.0,144.0909090909091
82,193.72727272727272,127.18181818181819
83,146.0,140.36363636363637
84,147.0,143.63636363636363
85,188.0,146.0909090909091
86,144.9090909090909,160.63636363636363
87,177.9090909090909,169.9090909090909
88,208.27272727272728,153.63636363636363
89,159.8181818181818,172.36363636363637
90,208.0,177.63636363636363
91,160.0909090909091,165.36363636363637
92,214.0909090909091,208.45454545454547
93,224.9090909090909,179.0
94,224.72727272727272,198.27272727272728
95,193.63636363636363,195.1818181818182
96,236.45454545454547,215.1818181818182
97,228.54545454545453,210.63636363636363
98,245.54545454545453,232.1818181818182
99,219.0909090909091,199.0909090909091
100,261.54545454545456,244.63636363636363
