N,t
2,80.63636363636364
3,42.54545454545455
4,54.72727272727273
5,30.545454545454547
6,25.818181818181817
7,37.90909090909091
8,11.545454545454545
9,28.181818181818183
10,5.090909090909091
11,6.2727272727272725
12,3.3636363636363638
13,4.181818181818182
14,4.545454545454546
15,3.3636363636363638
16,7.0
17,9.272727272727273
18,16.545454545454547
19,13.454545454545455
20,21.90909090909091
21,90.0909090909091
22,88.45454545454545
23,51.54545454545455
24,41.0
25,54.0
26,95.45454545454545
27,74.54545454545455
28,103.36363636363636
29,44.72727272727273
30,81.36363636363636
31,58.90909090909091
32,44.18181818181818
33,21.454545454545453
34,23.0
35,18.363636363636363
36,17.818181818181817
37,37.81818181818182
38,38.90909090909091
39,23.09090909090909
40,42.81818181818182
41,58.45454545454545
42,64.18181818181819
43,42.36363636363637
44,33.90909090909091
45,36.27272727272727
46,31.272727272727273
47,33.90909090909091
48,58.72727272727273
49,42.09090909090909
50,61.81818181818182
51,67.0909090909091
52,39.81818181818182
53,52.90909090909091
54,63.54545454545455
55,37.36363636363637
56,53.72727272727273
57,71.27272727272727
58,129.72727272727272
59,58.54545454545455
60,84.54545454545455
61,47.0
62,98.36363636363636
63,101.0909090909091
64,78.72727272727273
65,71.63636363636364
66,75.0909090909091
67,89.54545454545455
68,130.54545454545453
69,90.27272727272727
70,94.81818181818181
71,119.63636363636364
72,118.0
73,119.9090909090909
74,104.81818181818181
75,129.1818181818182
76,148.54545454545453
77,145.1818181818182
78,118.45454545454545
79,171.54545454545453
80,125.9090909090909
81,123.0
82,193.72727272727272
83,146.0
84,147.0
85,188.0
86,144.9090909090909
87,177.9090909090909
88,208.27272727272728
89,159.8181818181818
90,208.0
91,160.0909090909091
92,214.0909090909091
93,224.9090909090909
94,224.72727272727272
95,193.63636363636363
96,236.45454545454547
97,228.54545454545453
98,245.54545454545453
99,219.0909090909091
100,261.54545454545456
