N,S
2,0.0
3,0.03974025974025974
4,0.0
5,0.0
6,0.003942486085343228
7,0.022660623833644367
8,0.03064640741694566
9,0.0821256038647343
10,0.06704791954249655
11,0.11258278145695363
12,0.12094861660079052
13,0.12208793133648624
14,0.12627159696431456
15,0.10418794688457608
16,0.11150747986191024
17,0.10966810966810966
18,0.11907193929665838
19,0.13048376874867967
20,0.12234848484848485
21,0.12946749820100745
22,0.11336051810985849
23,0.11536959281320183
24,0.15755027946304878
25,0.1503838878379882
26,0.17438635055215365
27,0.16207013959822947
28,0.18290833254336902
29,0.16458675667273615
30,0.16930737890448166
31,0.1795402774901636
32,0.1798274717982747
33,0.17928557928557928
34,0.1819528120897984
35,0.1874479496318998
36,0.175793543746066
37,0.17503482526800315
38,0.18285187461585742
39,0.17464329392580516
40,0.17427110477407934
41,0.1805785123966942
42,0.1687260237309305
43,0.17230755492052152
44,0.16733999138691216
45,0.18103696394062746
46,0.16932586152328113
47,0.16792509815765627
48,0.1693848501997908
49,0.1766151981006584
50,0.17418658996944095
51,0.1718959506570126
52,0.1670491320976758
53,0.16972046041813482
54,0.17114642420579873
55,0.1729986431478969
56,0.173619449716595
57,0.17857326082495384
58,0.1834011153593259
59,0.17607457276022787
60,0.17755470336115498
61,0.17794186644026902
62,0.18107505573445629
63,0.183450644504749
64,0.18128695241561812
65,0.18423300055953118
66,0.18826973360112165
67,0.19125417325191013
68,0.19177282894097053
69,0.19050904898329957
70,0.19655041698256254
71,0.19611206403659234
72,0.19563410402291892
73,0.21138022853213284
74,0.20105463334065715
75,0.20671112554472199
76,0.20413255360623783
77,0.2114263505635445
78,0.21145401441964012
79,0.21195194633383665
80,0.21155468000592284
81,0.21697455670867785
82,0.21904895292262164
83,0.2249835626519324
84,0.22222158153910027
85,0.23074460592867663
86,0.2312141594090331
87,0.23474201474201475
88,0.22438879385873417
89,0.236202513104343
90,0.22857585077488418
91,0.2420233734867614
92,0.2323918891941479
93,0.23757013420274464
94,0.23595320330178737
95,0.24083410129921756
96,0.23529667312521177
97,0.24141768831908336
98,0.2427774834102894
99,0.24439746300211415
100,0.2427040233282106
